Prefix|Security Identifier|CUSIP|Security Factor Date|Security Factor|Payment Delay Days|Security Data Correction Indicator|Security Status Indicator|Security Notification Indicator|Security Description|Issuer|Issue Date|Maturity Date|Updated Longest Maturity Date|Issuance Investor Security UPB|Current Investor Security UPB|Unconverted WA Net Interest Rate|WA Issuance Interest Rate|WA Current Interest Rate|WA Net Accrual Interest Rate|WA Loan Term|WA Issuance Remaining Months to Maturity|WA Current Remaining Months to Maturity|WA Loan Age|WA Mortgage Loan Amount|Average Mortgage Loan Amount|WA Loan-To-Value (LTV)|WA Combined Loan-To-Value (CLTV)|WA Debt-To-Income (DTI)|WA Borrower Credit Score|Filler|Filler|Loan Count|Third Party Origination UPB Percent|Seller Name|Seller City|Seller State|Servicer Name|Servicer City|Servicer State|Involuntary Loan Removal (Prior Month UPB)|Involuntary Loan Removal (Loan Count)|Eligible for Resecuritization|Notes|Notes Ongoing|Interest Only Security Indicator|WA Months to Amortization|Prepayment Penalty Indicator|Reduced Minimum Servicing Indicator|Subtype|Index|WA Mortgage Margin|WA MBS PC Margin|Interest Rate Adjustment Frequency|Interest Rate Lookback|Payment Adjustment Frequency|Payment Lookback|Convertibility Indicator|Negative Amortization Indicator|Negative Amortization Factor|WA Negative Amortization Limit|Initial Fixed Rate Period|First Rate Adjustment Date|First Payment Adjustment Date|WA Months to Next Rate Adjustment Date|WA Life Interest Rate Ceiling|WA Net Life Interest Rate Ceiling|WA Life Interest Rate Floor|WA Net Life Interest Rate Floor|Initial Interest Rate Cap Up %|Initial Interest Rate Cap Down %|Periodic Interest Rate Cap Up %|Periodic Interest Rate Cap Down %|Initial Step Fixed-Rate Period|Step Rate Adjustment Frequency|Next Step Rate Adjustment Date|WA Months to Next Step Rate Adjustment|Periodic Step Rate Cap Up %|WA Origination Mortgage Loan Amount|Average Origination Mortgage Loan Amount|WA Origination Interest Rate|WA Origination Loan Term|WA Origination Loan-To-Value (LTV)|WA Origination Combined Loan-To-Value (CLTV)|WA Origination Debt-To-Income (DTI)|WA  Origination Credit Score|Filler|Filler|Origination Third Party Origination UPB Percent|WA Estimated Loan-To-Value (ELTV)|WA Updated Credit Score|WA Original Interest Only Term|WA Original Balloon Term|WA Remaining Amortization Term|WA Debt Service Coverage Ratio (DSCR)|Interest Accrual Method|Prepayment Penalty Provision|Green Advantage|Converted WA Net Interest Rate|Green Indicator
WN|WN5218|3132XKYQ4|052026|1.00000000|55|N|A|7|FKAR 04.6500 WN-WN5218|FRE|02012025|012030|012030|53564000.00|53564000.00|4.650|6.210|6.210||420|59|44|16|53564000.00|53564000.00|65|65|||||1||PNC Bank, National Association|Wilmington|DE|PNC Bank, National Association|Wilmington|DE|0.00|0|Y|||Y|21|Y|N|||||||||||||||||||||||||||||||||||||||||||036|060|420|00001.25|ACTUAL/360|YM1%(35) 1%(21) O(4)|N/A|04.650|
WN|WN5219|3132XKYR2|052026|1.00000000|55|N|A|7|FKAR 04.1000 WN-WN5219|FRE|03012025|012030|012030|4433000.00|4433000.00|4.100|5.650|5.650||420|58|44|16|4433000.00|4433000.00|68|69|||||1||KeyBank National Association|Cleveland|OH|KeyBank National Association|Cleveland|OH|0.00|0|Y|||Y|21|Y|N|||||||||||||||||||||||||||||||||||||||||||036|060|420|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.100|
WN|WN5220|3132XKYS0|052026|1.00000000|55|N|A|7|FKAR 04.0000 WN-WN5220|FRE|03012025|112029|112029|36509000.00|36509000.00|4.000|5.100|5.100||360|56|42|18|36509000.00|36509000.00|70|70|||||1||Berkeley Point Capital LLC|McLean|VA|Berkeley Point Capital LLC|McLean|VA|0.00|0|Y|||Y|7|Y|N|||||||||||||||||||||||||||||||||||||||||||024|060|360|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.000|
WN|WN5221|3132XKYT8|052026|1.00000000|55|N|A|7|FKAR 04.1100 WN-WN5221|FRE|03012025|032029|032029|83988000.00|83988000.00|4.110|5.170|5.170||360|48|34|26|83988000.00|83988000.00|77|77|||||1||JLL Real Estate Capital, LLC|Saint Paul|MN|JLL Real Estate Capital, LLC|Saint Paul|MN|0.00|0|Y|||Y|11|Y|N|||||||||||||||||||||||||||||||||||||||||||036|060|360|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.110|
WN|WN5222|3132XKYU5|052026|1.00000000|55|N|A|7|FKAR 04.2500 WN-WN5222|FRE|03012025|052029|052029|20197000.00|20197000.00|4.250|6.230|6.230||360|50|36|24|20197000.00|20197000.00|57|57|||||1||Greystone Servicing Company LLC|Warrenton|VA|Greystone Servicing Company LLC|Warrenton|VA|0.00|0|Y|||Y|1|Y|N|||||||||||||||||||||||||||||||||||||||||||024|060|360|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.250|
WN|WN5223|3132XKYV3|052026|1.00000000|55|N|A|7|FKAR 04.4000 WN-WN5223|FRE|04012025|022030|022030|38653000.00|38653000.00|4.400|6.420|6.420||360|58|45|15|38653000.00|38653000.00|54|54|||||1||Berkeley Point Capital LLC|McLean|VA|Berkeley Point Capital LLC|McLean|VA|0.00|0|Y|||Y|22|Y|N|||||||||||||||||||||||||||||||||||||||||||036|060|360|00001.25|ACTUAL/360|YM1%(35) 1%(21) O(4)|N/A|04.400|
WN|WN5224|3132XKYW1|052026|1.00000000|55|N|A|7|FKAR 04.1000 WN-WN5224|FRE|04012025|022030|022030|54809000.00|54809000.00|4.100|5.960|5.960||360|58|45|15|54809000.00|54809000.00|70|70|||||1||JLL Real Estate Capital, LLC|Saint Paul|MN|JLL Real Estate Capital, LLC|Saint Paul|MN|0.00|0|Y|||Y|10|Y|N|||||||||||||||||||||||||||||||||||||||||||024|060|360|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.100|
WN|WN5225|3132XKYX9|052026|1.00000000|55|N|A|7|FKAR 04.1500 WN-WN5225|FRE|04012025|032030|032030|38709000.00|38709000.00|4.150|5.890|5.890||420|59|46|14|38709000.00|38709000.00|55|55|||||1||M&T Realty Capital Corporation|Baltimore|MD|M&T Realty Capital Corporation|Baltimore|MD|0.00|0|Y|||Y|23|Y|N|||||||||||||||||||||||||||||||||||||||||||036|060|420|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.150|
WN|WN5226|3132XKYY7|052026|1.00000000|55|N|A|7|FKAR 04.0000 WN-WN5226|FRE|04012025|022030|022030|32457000.00|32457000.00|4.000|5.560|5.560||360|58|45|15|32457000.00|32457000.00|68|68|||||1||JLL Real Estate Capital, LLC|Saint Paul|MN|JLL Real Estate Capital, LLC|Saint Paul|MN|0.00|0|Y|||Y|22|Y|N|||||||||||||||||||||||||||||||||||||||||||036|060|360|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.000|
WN|WN5227|3132XKYZ4|052026|1.00000000|55|N|A|7|FKAR 04.2300 WN-WN5227|FRE|04012025|022030|022030|26374000.00|26374000.00|4.230|5.720|5.720||360|58|45|15|26374000.00|26374000.00|55|55|||||1||JLL Real Estate Capital, LLC|Saint Paul|MN|JLL Real Estate Capital, LLC|Saint Paul|MN|0.00|0|Y|||Y|10|Y|N|||||||||||||||||||||||||||||||||||||||||||024|060|360|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.230|
WN|WN5228|3132XKY27|052026|1.00000000|55|N|A|7|FKAR 04.3500 WN-WN5228|FRE|04012025|022030|022030|48670000.00|48670000.00|4.350|5.820|5.820||360|58|45|15|48670000.00|48670000.00|63|63|||||1||Greystone Servicing Company LLC|Warrenton|VA|Greystone Servicing Company LLC|Warrenton|VA|0.00|0|Y|||Y|10|Y|N|||||||||||||||||||||||||||||||||||||||||||024|060|360|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.350|
WN|WN5229|3132XKY35|052026|1.00000000|55|N|A|7|FKAR 04.1500 WN-WN5229|FRE|04012025|022030|022030|85593000.00|85593000.00|4.150|5.180|5.180||420|58|45|15|85593000.00|85593000.00|67|67|||||1||CBRE Capital Markets, Inc.|Houston|TX|CBRE Capital Markets, Inc.|Houston|TX|0.00|0|Y|||Y|10|Y|N|||||||||||||||||||||||||||||||||||||||||||024|060|420|00001.20|ACTUAL/360|YM1%(56) O(4)|N/A|04.150|
WN|WN5230|3132XKY43|052026|1.00000000|55|N|A|7|FKAR 04.1300 WN-WN5230|FRE|04012025|032030|032030|9940000.00|9940000.00|4.130|5.850|5.850||360|59|46|14|9940000.00|9940000.00|70|70|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|11|Y|N|||||||||||||||||||||||||||||||||||||||||||024|060|360|00001.27|ACTUAL/360|YM1%(56) O(4)|N/A|04.130|
WN|WN5231|3132XKY50|052026|1.00000000|55|N|A|7|FKAR 04.2500 WN-WN5231|FRE|04012025|022030|022030|134578000.00|134578000.00|4.250|5.920|5.920||360|58|45|15|134578000.00|134578000.00|67|67|||||1||CBRE Capital Markets, Inc.|Houston|TX|CBRE Capital Markets, Inc.|Houston|TX|0.00|0|Y|||Y|22|Y|N|||||||||||||||||||||||||||||||||||||||||||036|060|360|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.250|
WN|WN5232|3132XKY68|052026|1.00000000|55|N|A|7|FKAR 04.0000 WN-WN5232|FRE|05012025|032030|032030|51951000.00|51951000.00|4.000|5.460|5.460||420|58|46|14|51951000.00|51951000.00|68|68|||||1||PGIM Real Estate Agency Financing, LLC|Arlington|VA|PGIM Real Estate Agency Financing, LLC|Arlington|VA|0.00|0|Y|||Y|23|Y|N|||||||||||||||||||||||||||||||||||||||||||036|060|420|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.000|
WN|WN5233|3132XKY76|052026|1.00000000|55|N|A|7|FKAR 04.0000 WN-WN5233|FRE|05012025|032030|032030|15610000.00|15610000.00|4.000|5.850|5.850||420|58|46|14|15610000.00|15610000.00|70|70|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|11|Y|N|||||||||||||||||||||||||||||||||||||||||||024|060|420|00001.30|ACTUAL/360|YM1%(56) O(4)|N/A|04.000|
WN|WN5234|3132XKY84|052026|0.99814273|55|N|A|7|FKAR 04.0000 WN-WN5234|FRE|05012025|032030|032030|11200000.00|11179198.62|4.000|5.930|5.930||360|58|46|14|11200000.00|11200000.00|67|67|||||1||Berkeley Point Capital LLC|McLean|VA|Berkeley Point Capital LLC|McLean|VA|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||012|060|358|00001.36|ACTUAL/360|YM1%(56) O(4)|N/A|04.000|
WN|WN5235|3132XKY92|052026|1.00000000|55|N|A|7|FKAR 04.1400 WN-WN5235|FRE|05012025|032030|032030|44010000.00|44010000.00|4.140|5.620|5.620||360|58|46|14|44010000.00|44010000.00|64|64|||||1||Berkeley Point Capital LLC|McLean|VA|Berkeley Point Capital LLC|McLean|VA|0.00|0|Y|||Y|11|Y|N|||||||||||||||||||||||||||||||||||||||||||024|060|360|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.140|
WN|WN5236|3132XKZA8|052026|1.00000000|55|N|A|7|FKAR 04.0000 WN-WN5236|FRE|05012025|042030|042030|19180000.00|19180000.00|4.000|5.680|5.680||360|59|47|13|19180000.00|19180000.00|70|70|||||1||KeyBank National Association|Cleveland|OH|KeyBank National Association|Cleveland|OH|0.00|0|Y|||Y|12|Y|N|||||||||||||||||||||||||||||||||||||||||||024|060|360|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.000|
WN|WN5237|3132XKZB6|052026|1.00000000|55|N|A|7|FKAR 04.0000 WN-WN5237|FRE|05012025|032030|032030|26520000.00|26520000.00|4.000|5.520|5.520||420|58|46|14|26520000.00|26520000.00|63|63|||||1||NewPoint Real Estate Capital LLC|Plano|TX|NewPoint Real Estate Capital LLC|Plano|TX|0.00|0|Y|||Y|23|Y|N|||||||||||||||||||||||||||||||||||||||||||036|060|420|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.000|
WN|WN5238|3132XKZC4|052026|1.00000000|55|N|A|7|FKAR 04.0000 WN-WN5238|FRE|05012025|032030|032030|7595000.00|7595000.00|4.000|5.850|5.850||420|58|46|14|7595000.00|7595000.00|69|69|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|11|Y|N|||||||||||||||||||||||||||||||||||||||||||024|060|420|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.000|
WN|WN5239|3132XKZD2|052026|1.00000000|55|N|A|7|FKAR 04.0000 WN-WN5239|FRE|05012025|032030|032030|20008000.00|20008000.00|4.000|5.850|5.850||420|58|46|14|20008000.00|20008000.00|61|61|||||1||Walker & Dunlop, LLC|Bethesda|MD|Walker & Dunlop, LLC|Bethesda|MD|0.00|0|Y|||Y|23|Y|N|||||||||||||||||||||||||||||||||||||||||||036|060|420|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.000|
WN|WN5240|3132XKZE0|052026|0.98880112|55|N|A|7|FKAR 04.3500 WN-WN5240|FRE|05012025|052029|052029|6876000.00|6798996.52|4.350|6.090|6.090||360|48|36|24|6876000.00|6876000.00|64|64|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||012|060|348|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.350|
WN|WN5241|3132XKZF7|052026|1.00000000|55|N|A|7|FKAR 04.5000 WN-WN5241|FRE|05012025|042030|042030|12620000.00|12620000.00|4.500|5.780|5.780||360|59|47|13|12620000.00|12620000.00|59|60|||||1||JLL Real Estate Capital, LLC|Saint Paul|MN|JLL Real Estate Capital, LLC|Saint Paul|MN|0.00|0|Y|||Y|12|Y|N|||||||||||||||||||||||||||||||||||||||||||024|060|360|00001.25|ACTUAL/360|YM1%(35) 1%(21) O(4)|N/A|04.500|
WN|WN5242|3132XKZG5|052026|1.00000000|55|N|A|7|FKAR 04.0000 WN-WN5242|FRE|05012025|032030|032030|30642000.00|30642000.00|4.000|5.550|5.550||360|58|46|14|30642000.00|30642000.00|70|70|||||1||JLL Real Estate Capital, LLC|Saint Paul|MN|JLL Real Estate Capital, LLC|Saint Paul|MN|0.00|0|Y|||Y|23|Y|N|||||||||||||||||||||||||||||||||||||||||||036|060|360|00001.32|ACTUAL/360|YM1%(56) O(4)|N/A|04.000|
WN|WN5243|3132XKZH3|052026|1.00000000|55|N|A|7|FKAR 04.0000 WN-WN5243|FRE|05012025|042030|042030|28223000.00|28223000.00|4.000|5.660|5.660||360|59|47|13|28223000.00|28223000.00|66|66|||||1||JLL Real Estate Capital, LLC|Saint Paul|MN|JLL Real Estate Capital, LLC|Saint Paul|MN|0.00|0|Y|||Y|24|Y|N|||||||||||||||||||||||||||||||||||||||||||036|060|360|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.000|
WN|WN5244|3132XKZJ9|052026|1.00000000|55|N|A|7|FKAR 04.0000 WN-WN5244|FRE|05012025|042030|042030|26950000.00|26950000.00|4.000|5.090|5.090||420|59|47|13|26950000.00|26950000.00|55|55|||||1||CBRE Capital Markets, Inc.|Houston|TX|CBRE Capital Markets, Inc.|Houston|TX|0.00|0|Y|||Y|24|Y|N|||||||||||||||||||||||||||||||||||||||||||036|060|420|00001.26|ACTUAL/360|YM1%(56) O(4)|N/A|04.000|
WN|WN5245|3132XKZK6|052026|1.00000000|55|N|A|7|FKAR 04.4200 WN-WN5245|FRE|05012025|042030|042030|42143000.00|42143000.00|4.420|5.700|5.700||420|59|47|13|42143000.00|42143000.00|62|62|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|12|Y|N|||||||||||||||||||||||||||||||||||||||||||024|060|420|00001.20|ACTUAL/360|YM1%(56) O(4)|N/A|04.420|
WN|WN5246|3132XKZL4|052026|1.00000000|55|N|A|7|FKAR 04.2500 WN-WN5246|FRE|05012025|042030|042030|23374000.00|23374000.00|4.250|5.290|5.290||420|59|47|13|23374000.00|23374000.00|69|69|||||1||Greystone Servicing Company LLC|Warrenton|VA|Greystone Servicing Company LLC|Warrenton|VA|0.00|0|Y|||Y|12|Y|N|||||||||||||||||||||||||||||||||||||||||||024|060|420|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.250|
WN|WN5247|3132XKZM2|052026|1.00000000|55|N|A|7|FKAR 04.2700 WN-WN5247|FRE|06012025|072029|072029|26896000.00|26896000.00|4.270|5.760|5.760||360|49|38|22|26896000.00|26896000.00|69|69|||||1||Regions Bank|Birmingham|AL|Regions Bank|Birmingham|AL|0.00|0|Y|||Y|15|Y|N|||||||||||||||||||||||||||||||||||||||||||036|060|360|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.270|
WN|WN5248|3132XKZN0|052026|0.99251773|55|N|A|7|FKAR 04.2600 WN-WN5248|FRE|06012025|122028|122028|6673685.00|6623750.69|4.260|6.000|6.000||420|42|31|29|6700000.00|6700000.00|75|76|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||012|060|403|00001.20|ACTUAL/360|YM1%(56) O(4)|N/A|04.260|
WN|WN5249|3132XKZP5|052026|1.00000000|55|N|A|7|FKAR 04.1000 WN-WN5249|FRE|06012025|042030|042030|36095000.00|36095000.00|4.100|5.340|5.340||360|58|47|13|36095000.00|36095000.00|54|54|||||1||JLL Real Estate Capital, LLC|Saint Paul|MN|JLL Real Estate Capital, LLC|Saint Paul|MN|0.00|0|Y|||Y|24|Y|N|||||||||||||||||||||||||||||||||||||||||||036|060|360|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.100|
WN|WN5250|3132XKZQ3|052026|1.00000000|55|N|A|7|FKAR 03.9000 WN-WN5250|FRE|06012025|042030|042030|168341000.00|168341000.00|3.900|5.270|5.270||420|58|47|13|168341000.00|168341000.00|66|66|||||1||Walker & Dunlop, LLC|Bethesda|MD|Walker & Dunlop, LLC|Bethesda|MD|0.00|0|Y|||Y|24|Y|N|||||||||||||||||||||||||||||||||||||||||||036|060|420|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|03.900|
WN|WN5251|3132XKZR1|052026|1.00000000|55|N|A|7|FKAR 04.1500 WN-WN5251|FRE|06012025|052030|052030|9151000.00|9151000.00|4.150|5.240|5.240||360|59|48|12|9151000.00|9151000.00|64|64|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|1|Y|N|||||||||||||||||||||||||||||||||||||||||||012|060|360|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.150|
WN|WN5252|3132XKZS9|052026|1.00000000|55|N|A|7|FKAR 04.2000 WN-WN5252|FRE|06012025|052030|052030|22925000.00|22925000.00|4.200|5.400|5.400||420|59|48|12|22925000.00|22925000.00|69|70|||||1||Bellwether Enterprise Real Estate Capital, LLC|Cleveland|OH|Bellwether Enterprise Real Estate Capital, LLC|Cleveland|OH|0.00|0|Y|||Y|13|Y|N|||||||||||||||||||||||||||||||||||||||||||024|060|420|00001.40|ACTUAL/360|YM1%(56) O(4)|N/A|04.200|
WN|WN5253|3132XKZT7|052026|1.00000000|55|N|A|7|FKAR 04.3500 WN-WN5253|FRE|06012025|052030|052030|10753000.00|10753000.00|4.350|5.680|5.680||360|59|48|12|10753000.00|10753000.00|69|69|||||1||Berkeley Point Capital LLC|McLean|VA|Berkeley Point Capital LLC|McLean|VA|0.00|0|Y|||Y|1|Y|N|||||||||||||||||||||||||||||||||||||||||||012|060|360|00001.38|ACTUAL/360|YM1%(35) 1%(21) O(4)|N/A|04.350|
WN|WN5254|3132XKZU4|052026|1.00000000|55|N|A|7|FKAR 04.3500 WN-WN5254|FRE|06012025|052030|052030|15774000.00|15774000.00|4.350|5.680|5.680||360|59|48|12|15774000.00|15774000.00|67|67|||||1||Berkeley Point Capital LLC|McLean|VA|Berkeley Point Capital LLC|McLean|VA|0.00|0|Y|||Y|1|Y|N|||||||||||||||||||||||||||||||||||||||||||012|060|360|00001.25|ACTUAL/360|YM1%(35) 1%(21) O(4)|N/A|04.350|
WN|WN5255|3132XKZV2|052026|1.00000000|55|N|A|7|FKAR 04.1500 WN-WN5255|FRE|06012025|052030|052030|28470000.00|28470000.00|4.150|5.140|5.140||360|59|48|12|28470000.00|28470000.00|68|68|||||1||CBRE Capital Markets, Inc.|Houston|TX|CBRE Capital Markets, Inc.|Houston|TX|0.00|0|Y|||Y|13|Y|N|||||||||||||||||||||||||||||||||||||||||||024|060|360|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.150|
WN|WN5256|3132XKZW0|052026|1.00000000|55|N|A|7|FKAR 04.2500 WN-WN5256|FRE|06012025|052030|052030|29400000.00|29400000.00|4.250|5.580|5.580||420|59|48|12|29400000.00|29400000.00|60|60|||||1||KeyBank National Association|Cleveland|OH|KeyBank National Association|Cleveland|OH|0.00|0|Y|||Y|25|Y|N|||||||||||||||||||||||||||||||||||||||||||036|060|420|00001.26|ACTUAL/360|YM1%(35) 1%(21) O(4)|N/A|04.250|
WN|WN5257|3132XKZX8|052026|1.00000000|55|N|A|7|FKAR 04.5000 WN-WN5257|FRE|06012025|052030|052030|85050000.00|85050000.00|4.500|5.780|5.780||420|59|48|12|85050000.00|85050000.00|68|68|||||1||M&T Realty Capital Corporation|Baltimore|MD|M&T Realty Capital Corporation|Baltimore|MD|0.00|0|Y|||Y|25|Y|N|||||||||||||||||||||||||||||||||||||||||||036|060|420|00001.31|ACTUAL/360|YM1%(35) 1%(21) O(4)|N/A|04.500|
WN|WN5258|3132XKZY6|052026|1.00000000|55|N|A|7|FKAR 04.8100 WN-WN5258|FRE|06012025|052030|052030|12180000.00|12180000.00|4.810|6.430|6.430||420|59|48|12|12180000.00|12180000.00|70|70|||||1||Capital One, National Association|Bethesda|MD|Capital One, National Association|Bethesda|MD|0.00|0|Y|||Y|25|Y|N|||||||||||||||||||||||||||||||||||||||||||036|060|420|00001.30|ACTUAL/360|YM1%(23) 1%(33) O(4)|N/A|04.810|
WN|WN5259|3132XKZZ3|052026|1.00000000|55|N|A|7|FKAR 04.3000 WN-WN5259|FRE|06012025|042030|042030|75900000.00|75900000.00|4.300|5.870|5.870||360|58|47|13|75900000.00|75900000.00|62|62|||||1||KeyBank National Association|Cleveland|OH|KeyBank National Association|Cleveland|OH|0.00|0|Y|||Y|12|Y|N|||||||||||||||||||||||||||||||||||||||||||024|060|360|00001.25|ACTUAL/360|YM1%(35) 1%(21) O(4)|N/A|04.300|
WN|WN5260|3132XKZ26|052026|1.00000000|55|N|A|7|FKAR 04.0000 WN-WN5260|FRE|07012025|102029|102029|59640000.00|59640000.00|4.000|5.110|5.110||360|51|41|19|59640000.00|59640000.00|70|70|||||1||CBRE Capital Markets, Inc.|Houston|TX|CBRE Capital Markets, Inc.|Houston|TX|0.00|0|Y|||Y|6|Y|N|||||||||||||||||||||||||||||||||||||||||||024|060|360|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.000|
WN|WN5261|3132XKZ34|052026|1.00000000|55|N|A|7|FKAR 04.0000 WN-WN5261|FRE|07012025|102029|102029|19880000.00|19880000.00|4.000|5.810|5.810||420|51|41|19|19880000.00|19880000.00|70|70|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|6|Y|N|||||||||||||||||||||||||||||||||||||||||||024|060|420|00001.26|ACTUAL/360|YM1%(35) 1%(21) O(4)|Green Up|04.000|
WN|WN5262|3132XKZ42|052026|0.99894600|55|N|A|7|FKAR 04.2500 WN-WN5262|FRE|07012025|042029|042029|51339000.00|51284888.47|4.250|5.700|5.700||360|45|35|25|51339000.00|51339000.00|68|68|||||1||CBRE Capital Markets, Inc.|Houston|TX|CBRE Capital Markets, Inc.|Houston|TX|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||024|060|359|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.250|
WN|WN5263|3132XKZ59|052026|1.00000000|55|N|A|7|FKAR 03.7500 WN-WN5263|FRE|07012025|072028|072028|46976000.00|46976000.00|3.750|5.390|5.390||420|36|26|34|46976000.00|46976000.00|62|62|||||1||CBRE Capital Markets, Inc.|Houston|TX|CBRE Capital Markets, Inc.|Houston|TX|0.00|0|Y|||Y|3|Y|N|||||||||||||||||||||||||||||||||||||||||||036|060|420|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|03.750|
WN|WN5264|3132XKZ67|052026|1.00000000|55|N|A|7|FKAR 03.7500 WN-WN5264|FRE|07012025|072028|072028|55033000.00|55033000.00|3.750|5.390|5.390||420|36|26|34|55033000.00|55033000.00|70|70|||||1||CBRE Capital Markets, Inc.|Houston|TX|CBRE Capital Markets, Inc.|Houston|TX|0.00|0|Y|||Y|3|Y|N|||||||||||||||||||||||||||||||||||||||||||036|060|420|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|03.750|
WN|WN5265|3132XKZ75|052026|1.00000000|55|N|A|7|FKAR 04.1000 WN-WN5265|FRE|07012025|052029|052029|62509000.00|62509000.00|4.100|5.760|5.760||360|46|36|24|62509000.00|62509000.00|68|68|||||1||Northmarq Capital, LLC|Bloomington|MN|Northmarq Capital, LLC|Bloomington|MN|0.00|0|Y|||Y|13|Y|N|||||||||||||||||||||||||||||||||||||||||||036|060|360|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|04.100|
WN|WN5266|3132XKZ83|052026|1.00000000|55|N|A|7|FKAR 04.4500 WN-WN5266|FRE|07012025|062030|062030|25033000.00|25033000.00|4.450|5.390|5.390||420|59|49|11|25033000.00|25033000.00|67|67|||||1||Walker & Dunlop, LLC|Bethesda|MD|Walker & Dunlop, LLC|Bethesda|MD|0.00|0|Y|||Y|26|Y|N|||||||||||||||||||||||||||||||||||||||||||036|060|420|00001.25|ACTUAL/360|YM1%(35) 1%(21) O(4)|N/A|04.450|
WN|WN5267|3132XKZ91|052026|1.00000000|55|N|A|7|FKAR 04.1500 WN-WN5267|FRE|07012025|062030|062030|31034000.00|31034000.00|4.150|5.480|5.480||360|59|49|11|31034000.00|31034000.00|72|72|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|14|Y|N|||||||||||||||||||||||||||||||||||||||||||024|060|360|00001.26|ACTUAL/360|YM1%(56) O(4)|N/A|04.150|
WN|WN5268|3132XK2A4|052026|1.00000000|55|N|A|7|FKAR 04.1500 WN-WN5268|FRE|07012025|062030|062030|39793000.00|39793000.00|4.150|5.380|5.380||420|59|49|11|39793000.00|39793000.00|67|67|||||1||JLL Real Estate Capital, LLC|Saint Paul|MN|JLL Real Estate Capital, LLC|Saint Paul|MN|0.00|0|Y|||Y|2|Y|N|||||||||||||||||||||||||||||||||||||||||||012|060|420|00001.20|ACTUAL/360|YM1%(56) O(4)|N/A|04.150|
